,id,cari,mig,sex,age,fam_size,rural_urban
1411,175669002,1,0,Woman,46,6,Urban
1412,175668999,1,1,Woman,18,9,Urban
1413,175668983,1,1,Woman,23,5,Urban
1414,175668981,1,0,Woman,55,9,Rural
1415,175668980,2,1,Woman,23,8,Urban
1416,175668978,2,1,Woman,41,5,Urban
1417,175668976,1,0,Woman,83,1,Urban
1418,175668654,2,0,Man,45,0,Rural
1419,175668652,3,0,Man,70,4,Rural
1420,175668650,2,1,Man,37,4,Rural
1421,175668649,3,0,Woman,55,5,Rural
1422,175668648,3,0,Woman,43,4,Rural
1423,175668646,2,0,Woman,66,4,Rural
1424,175668524,1,0,Woman,31,3,Rural
1425,175668523,2,0,Man,68,4,Rural
1426,175668518,2,1,Woman,34,7,Rural
1427,175668517,2,0,Woman,60,2,Rural
1428,175668514,1,1,Woman,39,4,Rural
1429,175668231,2,1,Woman,23,6,Rural
1430,175668171,2,1,Woman,59,8,Rural
1431,175668167,1,0,Woman,49,5,Rural
1432,175668161,1,1,Woman,39,8,Rural
1433,175668154,1,1,Woman,38,2,Rural
1434,175668146,1,1,Woman,38,5,Rural
1435,175668081,2,0,Woman,19,6,Rural
1436,175668070,1,1,Woman,26,5,Rural
1437,175668069,1,0,Woman,55,2,Rural
1438,175668066,1,0,Woman,31,4,Rural
1439,175668056,2,0,Woman,84,6,Rural
1440,175668048,2,1,Man,43,5,Rural
1441,175668040,2,1,Woman,23,6,Rural
1442,175668031,1,0,Woman,59,8,Rural
1443,175668074,2,0,Woman,60,4,Rural
1444,175667918,1,1,Man,60,3,Urban
1445,175667916,1,1,Man,38,6,Rural
1446,175667913,2,1,Man,20,4,Rural
1447,175667806,2,1,Woman,37,6,Rural
1448,175667789,2,1,Woman,20,3,Urban
1449,175667786,1,1,Woman,24,3,Urban
1450,175667785,2,0,Woman,67,5,Urban
1451,175667783,1,0,Man,54,4,Urban
1452,175667678,1,1,Woman,70,3,Urban
1453,175667675,2,0,Woman,43,6,Rural
1454,175667674,1,1,Man,53,7,Rural
1455,175667292,2,1,Woman,44,3,Rural
1456,175667128,2,1,Man,40,5,Rural
1457,175667126,2,0,Woman,63,4,Rural
1458,175667125,2,0,Woman,36,9,Rural
1459,175667123,1,0,Man,59,5,Rural
1460,175667122,2,0,Man,49,8,Rural
1461,175667121,1,0,Woman,25,5,Rural
1462,175667119,2,1,Woman,48,5,Rural
1463,175667117,1,0,Woman,71,2,Rural
1464,175666759,3,0,Woman,70,6,Rural
1465,175666170,1,0,Man,64,1,Rural
1466,175666166,1,1,Woman,57,5,Rural
1467,175666159,2,1,Woman,65,3,Rural
1468,175666157,1,1,Woman,55,2,Rural
1469,175666155,1,0,Woman,28,1,Rural
1470,175666062,2,1,Woman,57,3,Urban
1471,175666058,2,1,Woman,33,3,Rural
1472,175666056,2,1,Woman,25,2,Rural
1473,175665959,1,1,Woman,20,4,Urban
1474,175665950,1,0,Woman,61,5,Rural
1475,175665927,3,0,Woman,38,5,Urban
1476,175665947,1,1,Woman,25,4,Rural
1477,175665925,3,0,Woman,53,2,Rural
1478,175665922,3,1,Man,53,5,Rural
1479,175665893,2,1,Man,39,6,Rural
1480,175665890,2,0,Man,55,1,Rural
1481,175665887,2,0,Man,70,4,Rural
1482,175665883,2,0,Woman,65,9,Rural
1483,175665880,2,0,Woman,55,5,Rural
1484,175665814,1,0,Woman,41,3,Rural
1485,175665813,2,0,Man,33,3,Rural
1486,175665811,1,1,Woman,46,5,Rural
1487,175665810,1,1,Man,48,4,Rural
1488,175665808,1,0,Woman,27,3,Rural
1489,175665612,2,1,Woman,41,6,Rural
1490,175665610,2,1,Woman,39,6,Rural
1491,175665602,1,0,Man,63,11,Rural
1492,175665600,2,0,Woman,26,3,Rural
1493,175665592,1,0,Woman,29,6,Rural
1494,175665591,1,1,Woman,25,8,Rural
1495,175665586,2,1,Woman,24,3,Rural
1496,175665585,1,0,Woman,34,6,Rural
1497,175665581,2,1,Man,46,3,Rural
1498,175665578,1,0,Man,51,5,Rural
1499,175665575,2,1,Woman,53,3,Rural
1500,175665568,1,0,Woman,79,2,Rural
1501,175665333,2,0,Man,58,8,Rural
1502,175665325,1,0,Man,52,2,Rural
1503,175665319,1,0,Woman,56,1,Rural
1504,175665311,2,0,Woman,67,3,Rural
1505,175664829,1,0,Woman,60,7,Urban
1506,175664828,1,0,Woman,34,3,Urban
1507,175664826,1,0,Man,37,3,Urban
1508,175664825,2,0,Woman,44,4,Urban
1509,175664824,1,0,Woman,56,2,Urban
1510,175663668,2,1,Man,32,4,Rural
1511,175663666,2,0,Woman,55,3,Rural
1512,175663664,1,0,Woman,48,4,Rural
1513,175663662,1,1,Woman,52,8,Rural
1514,175663656,2,0,Woman,28,4,Rural
1515,175663652,2,0,Woman,38,6,Rural
1516,175663194,2,0,Woman,43,5,Rural
1517,175663188,1,1,Man,33,8,Rural
1518,175663184,1,1,Woman,40,9,Rural
1519,175663180,1,0,Woman,34,5,Rural
1520,175663176,1,1,Man,60,2,Rural
1521,175662978,2,1,Woman,40,7,Rural
1522,175662971,2,0,Woman,23,3,Rural
1523,175662966,2,0,Woman,53,6,Rural
1524,175662962,1,1,Man,25,3,Rural
1525,175662947,2,0,Man,65,1,Rural
1526,175662940,2,0,Woman,34,6,Rural
1527,175662933,2,0,Woman,58,4,Rural
1528,175662926,1,1,Man,23,4,Rural
1529,175662604,2,0,Man,41,5,Rural
1530,175662591,2,1,Man,52,3,Rural
1531,175662582,1,1,Woman,27,5,Rural
1532,175662576,2,1,Woman,21,4,Rural
1533,175662335,1,0,Man,55,5,Rural
1534,175662330,2,0,Woman,23,4,Rural
1535,175662324,2,0,Woman,55,5,Rural
1536,175662322,2,1,Man,28,4,Rural
1537,175662312,2,1,Woman,39,5,Rural
1538,175662311,2,1,Woman,39,4,Rural
1539,175662298,1,0,Woman,66,2,Rural
1540,175661115,2,1,Woman,37,5,Rural
1541,175661114,1,1,Woman,19,4,Rural
1542,175661113,2,0,Woman,62,5,Rural
1543,175661110,1,0,Woman,25,4,Rural
1544,175661107,1,1,Man,36,3,Rural
1545,175659789,3,1,Woman,45,3,Urban
1546,175659784,3,1,Woman,25,3,Urban
1547,175659783,2,1,Woman,44,4,Urban
1548,175659782,4,1,Woman,39,2,Urban
1549,175659774,3,1,Woman,42,3,Urban
1550,175659771,2,0,Man,42,5,Rural
1551,175659765,1,0,Woman,44,4,Rural
1552,175659746,2,0,Woman,75,2,Rural
1553,175659679,1,0,Woman,62,8,Urban
1554,175659670,1,0,Woman,50,5,Rural
1555,175659666,1,0,Woman,68,2,Rural
1556,175659619,3,0,Woman,61,3,Rural
1557,175659579,1,0,Woman,38,5,Rural
1558,175658804,1,0,Woman,81,5,Urban
1559,175658803,2,1,Man,61,7,Rural
1560,175658802,2,1,Woman,40,5,Rural
1561,175658615,2,1,Woman,37,9,Rural
1562,175658610,2,1,Woman,43,4,Rural
1563,175658607,1,0,Man,86,4,Rural
1564,175658605,1,0,Man,56,3,Rural
1565,175658601,2,0,Man,35,3,Rural
1566,175658481,2,1,Man,48,5,Rural
1567,175658447,3,1,Woman,55,6,Rural
1568,175658335,1,0,Woman,43,5,Rural
1569,175658275,3,1,Man,53,2,Rural
1570,175657948,3,0,Woman,30,4,Rural
1571,175657946,3,1,Woman,35,4,Rural
1572,175657943,3,1,Woman,31,5,Rural
1573,175657942,3,0,Man,23,4,Rural
1574,175657938,3,0,Woman,40,4,Rural
1575,175657874,1,1,Woman,37,5,Urban
1576,175657872,1,1,Woman,23,7,Rural
1577,175657869,2,1,Man,28,4,Rural
1578,175657357,2,0,Woman,40,2,Rural
1579,175657353,2,1,Man,21,5,Rural
1580,175657347,2,0,Man,66,2,Rural
1581,175657344,2,1,Woman,62,3,Rural
1582,175657338,2,0,Man,67,5,Rural
1583,175657095,2,0,Woman,50,3,Urban
1584,175657094,1,1,Woman,35,5,Rural
1585,175657091,1,0,Woman,60,3,Urban
1586,175657089,2,0,Woman,64,2,Rural
1587,175657088,1,0,Man,25,7,Rural
1588,175657083,1,1,Man,52,4,Rural
1589,175657048,2,1,Man,33,3,Rural
1590,175656635,1,1,Man,29,5,Urban
1591,175656632,2,1,Woman,56,10,Rural
1592,175656627,2,0,Man,87,2,Rural
1593,175656327,4,0,Man,61,2,Rural
1594,175656325,3,0,Woman,56,2,Rural
1595,175656322,2,0,Woman,17,5,Rural
1596,175656316,2,2,Man,22,10,Rural
1597,175656313,2,0,Man,36,8,Rural
1598,175656293,1,0,Woman,42,4,Rural
1599,175656288,3,0,Woman,41,3,Rural
1600,175656286,3,1,Woman,34,6,Rural
1601,175656284,2,0,Man,70,6,Rural
1602,175656282,3,1,Woman,35,8,Rural
1603,175656203,3,0,Woman,36,6,Rural
1604,175656199,2,0,Woman,61,5,Rural
1605,175656195,2,0,Woman,37,5,Rural
1606,175656190,1,1,Woman,26,4,Rural
1607,175656187,3,0,Woman,60,7,Rural
1608,175654680,1,1,Man,53,4,Rural
1609,175654679,2,1,Woman,45,2,Rural
1610,175654677,3,0,Man,82,1,Rural
1611,175654672,2,1,Woman,26,3,Rural
1612,175654645,2,1,Woman,22,3,Rural
1613,175654640,1,2,Woman,23,5,Rural
1614,175654631,1,0,Woman,55,8,Rural
1615,175654629,2,0,Woman,33,5,Rural
1616,175654509,2,0,Woman,40,5,Rural
1617,175654505,2,0,Woman,33,5,Rural
1618,175654490,1,1,Woman,25,3,Rural
1619,175654463,1,1,Man,22,3,Rural
1620,175654452,1,1,Man,23,6,Rural
1621,175654443,1,1,Woman,28,3,Rural
1622,175654437,2,1,Woman,29,6,Rural
1623,175654406,2,1,Woman,50,5,Rural
1624,175654401,1,0,Man,31,6,Rural
1625,175654395,2,0,Man,36,3,Rural
1626,175654392,1,0,Woman,25,3,Rural
1627,175654389,2,0,Woman,47,2,Rural
1628,175654103,1,1,Man,45,4,Rural
1629,175654102,2,1,Woman,44,4,Rural
1630,175654099,2,1,Woman,28,3,Rural
1631,175653751,2,1,Woman,49,2,Rural
1632,175653703,2,1,Woman,45,3,Rural
1633,175653690,1,0,Woman,80,1,Rural
1634,175652861,2,1,Woman,31,3,Rural
1635,175652856,2,1,Woman,50,2,Rural
1636,175652852,2,0,Man,70,5,Rural
1637,175652678,1,1,Woman,32,6,Rural
1638,175652676,2,1,Man,28,5,Rural
1639,175652674,2,0,Woman,20,3,Rural
1640,175652506,2,0,Woman,47,9,Rural
1641,175652495,1,1,Woman,18,3,Rural
1642,175652486,2,0,Woman,35,15,Rural
1643,175651988,2,1,Man,38,2,Rural
1644,175651961,2,1,Woman,75,9,Rural
1645,175647718,1,0,Woman,21,5,Rural
1646,175647712,1,1,Woman,60,2,Rural
1647,175647708,3,1,Woman,48,2,Rural
1648,175645488,1,0,Woman,39,6,Rural
1649,175645487,2,1,Man,62,4,Rural
1650,175645486,1,1,Woman,50,3,Rural
1651,175645483,2,0,Woman,79,2,Rural
1652,175644030,2,0,Woman,25,3,Rural
1653,175644028,1,0,Woman,36,4,Rural
1654,175644027,1,0,Man,40,3,Rural
1655,175644023,1,0,Woman,45,2,Rural
1656,175643988,2,1,Man,42,4,Rural
1657,175641351,4,1,Woman,49,6,Rural
1658,175641349,4,0,Woman,35,4,Rural
1659,175641346,3,0,Woman,33,4,Rural
1660,175641344,3,0,Woman,24,4,Rural
1661,175641342,2,1,Woman,39,3,Rural
1662,175629803,2,0,Woman,65,5,Rural
1663,175627977,1,1,Man,57,4,Rural
1664,175582803,2,1,Woman,33,3,Rural
1665,176212252,2,0,Woman,42,6,Rural
1666,176212255,2,0,Woman,38,6,Rural
1667,175446501,2,1,Man,38,5,Rural
1668,175445137,2,1,Woman,41,5,Rural
1669,175444938,1,0,Woman,65,3,Urban
1670,175444937,1,0,Woman,38,3,Urban
1671,175444934,1,0,Man,48,4,Urban
1672,175444933,1,0,Woman,35,3,Urban
1673,175443411,1,0,Woman,72,2,Rural
1674,175443410,1,1,Woman,47,2,Rural
1675,175443408,2,1,Man,48,5,Rural
1676,175443407,1,1,Man,59,0,Rural
1677,175443406,1,0,Man,77,3,Rural
1678,175443401,2,1,Woman,31,8,Rural
1679,175443400,2,1,Man,63,4,Rural
1680,175443399,1,0,Man,68,2,Rural
1681,175443398,2,0,Man,55,5,Rural
1682,175443397,2,1,Woman,58,6,Rural
1683,175443395,1,0,Woman,31,3,Rural
1684,175443394,1,2,Woman,74,1,Rural
1685,175443392,2,1,Woman,25,2,Rural
1686,175443391,1,1,Woman,62,1,Rural
1687,175443390,1,0,Woman,23,5,Rural
1688,175443307,1,0,Woman,39,4,Urban
1689,175443304,1,0,Man,27,3,Urban
1690,175443303,1,0,Woman,39,4,Urban
1691,175443300,1,1,Man,18,2,Urban
1692,175443297,1,1,Man,26,3,Urban
1693,175443156,2,1,Woman,51,4,Rural
1694,175442588,1,0,Man,70,1,Rural
1695,175442586,2,1,Woman,17,7,Rural
1696,175442584,1,1,Woman,24,3,Rural
1697,175442583,2,1,Woman,75,4,Rural
1698,175442582,1,0,Woman,74,3,Rural
1699,175442581,1,0,Woman,27,4,Rural
1700,175442476,2,1,Woman,74,2,Rural
1701,175440669,1,0,Woman,78,2,Rural
1702,175440668,1,0,Woman,56,2,Rural
1703,175440666,1,0,Woman,49,4,Rural
1704,175440665,1,2,Woman,32,4,Rural
1705,175440664,2,1,Woman,37,4,Rural
1706,175440653,1,0,Man,40,5,Rural
1707,175440651,1,0,Woman,33,6,Rural
1708,175440649,2,0,Woman,24,4,Rural
1709,175440642,2,0,Woman,61,10,Rural
1710,175440601,1,0,Woman,29,2,Rural
1711,175440600,2,0,Woman,53,4,Rural
1712,175440598,2,0,Man,26,4,Rural
1713,175440597,2,0,Man,30,3,Rural
1714,175440568,1,1,Man,56,4,Rural
1715,175440154,2,0,Woman,32,6,Rural
1716,175440152,2,0,Woman,53,8,Rural
1717,175440151,2,1,Woman,43,7,Rural
1718,175440149,2,1,Woman,33,6,Rural
1719,175440146,3,0,Woman,46,9,Rural
1720,175439923,1,0,Woman,70,7,Rural
1721,175439922,1,1,Woman,29,6,Rural
1722,175439921,2,0,Woman,68,8,Rural
1723,175439918,2,0,Woman,28,4,Rural
1724,175439917,3,0,Woman,43,5,Rural
1725,175438700,2,0,Woman,41,7,Rural
1726,175438696,2,1,Woman,38,7,Rural
1727,175438695,3,0,Woman,23,2,Rural
1728,175438692,2,0,Woman,35,8,Rural
1729,175438691,2,0,Man,66,2,Rural
1730,175438690,2,0,Man,19,4,Rural
1731,175438689,1,0,Man,52,8,Rural
1732,175438687,2,0,Man,23,6,Rural
1733,175438686,2,0,Man,34,3,Rural
1734,175438685,1,0,Woman,58,4,Rural
1735,175438580,1,0,Man,62,3,Urban
1736,175438578,1,0,Woman,55,4,Urban
1737,175438577,1,0,Man,36,2,Urban
1738,175438575,1,0,Woman,42,4,Urban
1739,175438525,3,1,Man,31,6,Urban
1740,175438524,2,1,Man,35,3,Rural
1741,175438522,2,0,Man,77,3,Rural
1742,175438517,1,1,Woman,30,2,Rural
1743,175438512,1,1,Woman,35,5,Rural
1744,175438244,1,0,Woman,45,2,Rural
1745,175438240,2,0,Woman,68,2,Rural
1746,175438234,2,1,Man,35,1,Rural
1747,175438219,1,1,Woman,39,3,Rural
1748,175438215,2,0,Woman,61,2,Rural
1749,175438211,3,1,Woman,30,7,Rural
1750,175438015,2,1,Woman,15,3,Rural
1751,175438012,2,0,Woman,56,2,Urban
1752,175438011,1,1,Man,34,6,Rural
1753,175438009,1,0,Woman,33,4,Rural
1754,175438008,1,1,Man,21,5,Rural
1755,175437980,2,1,Man,39,5,Rural
1756,175437977,2,0,Woman,33,3,Rural
1757,175437973,3,0,Woman,29,3,Rural
1758,175437970,2,0,Man,42,8,Rural
1759,175437965,3,0,Woman,25,5,Rural
1760,175437953,1,1,Man,24,2,Rural
1761,175437950,1,1,Woman,44,5,Rural
1762,175437948,1,1,Woman,21,4,Rural
1763,175434567,2,1,Woman,41,5,Rural
1764,175434533,3,0,Woman,22,5,Rural
1765,175434531,3,0,Man,55,8,Rural
1766,175434530,2,0,Man,55,9,Rural
1767,175434527,3,0,Woman,22,3,Rural
1768,175434526,3,0,Woman,37,5,Rural
1769,175434208,2,1,Man,68,6,Rural
1770,175434207,3,0,Man,66,4,Rural
1771,175434205,3,1,Woman,35,6,Rural
1772,175434202,3,0,Woman,45,4,Rural
1773,175434200,1,0,Woman,68,6,Rural
1774,175440652,1,0,Man,36,3,Rural
1775,175434184,3,0,Man,36,4,Rural
1776,175434183,2,0,Woman,28,6,Rural
1777,175434182,2,0,Woman,42,2,Rural
1778,175434178,2,0,Woman,38,4,Rural
1779,175434176,2,0,Man,35,8,Rural
1780,175433991,1,1,Man,45,2,Urban
1781,175433611,1,1,Woman,50,5,Rural
1782,175433253,1,0,Woman,50,4,Rural
1783,175433252,1,1,Man,25,5,Rural
1784,175433251,1,1,Man,45,5,Urban
1785,175433250,1,0,Man,45,6,Rural
1786,175433249,1,0,Woman,38,5,Rural
1787,175432551,2,1,Woman,26,3,Rural
1788,175432549,1,0,Woman,34,6,Rural
1789,175432548,2,1,Woman,45,6,Rural
1790,175432547,1,0,Man,75,2,Rural
1791,175432545,1,0,Woman,64,4,Rural
1792,175431538,1,1,Woman,42,3,Rural
1793,175430336,2,1,Woman,28,4,Rural
1794,175429647,2,0,Man,53,2,Rural
1795,175429078,1,1,Woman,72,4,Urban
1796,175428370,1,0,Woman,59,5,Urban
1797,175425801,1,0,Woman,36,2,Urban
1798,175425349,2,0,Woman,39,4,Urban
1799,175425345,1,0,Man,48,3,Urban
1800,175425098,1,1,Man,43,3,Urban
1801,175424794,2,0,Woman,38,3,Urban
1802,175424792,2,0,Woman,35,3,Urban
1803,175424789,2,0,Man,79,1,Urban
1804,175424786,2,0,Woman,32,4,Urban
1805,175424780,2,0,Woman,22,2,Urban
1806,175424688,1,1,Woman,60,6,Rural
1807,175424687,1,1,Woman,28,3,Rural
1808,175424685,1,0,Man,61,4,Urban
1809,175424682,2,1,Woman,45,5,Rural
1810,175424679,1,1,Man,45,3,Rural
1811,175424678,1,1,Woman,42,3,Rural
1812,175424260,1,1,Woman,35,3,Urban
1813,175422845,2,1,Woman,26,2,Rural
1814,175421685,1,1,Woman,21,4,Rural
1815,175419500,1,1,Man,37,4,Rural
1816,175418055,1,0,Woman,70,3,Urban
1817,175417173,2,1,Woman,50,4,Rural
1818,175412890,2,1,Woman,58,6,Rural
1819,176212297,2,0,Woman,36,6,Rural
1820,176212300,2,0,Woman,80,3,Rural
1821,176212303,2,0,Woman,30,4,Rural
1822,175350105,2,0,Woman,40,7,Rural
1823,175350101,3,0,Woman,20,7,Rural
1824,175350091,3,0,Man,73,4,Rural
1825,175350084,3,0,Woman,60,5,Rural
1826,175350078,3,0,Woman,38,5,Rural
1827,175301267,1,1,Woman,21,3,Rural
1828,175301263,1,1,Woman,59,3,Rural
1829,175301258,1,1,Woman,33,6,Rural
1830,175301253,1,1,Woman,31,6,Rural
1831,175301248,1,0,Woman,72,2,Rural
1832,175301231,1,0,Woman,68,4,Rural
1833,175300969,1,0,Woman,50,2,Rural
1834,175300968,2,1,Woman,28,4,Rural
1835,175300967,1,0,Woman,33,6,Rural
1836,175300966,3,0,Woman,40,7,Rural
1837,175300965,1,0,Woman,28,3,Rural
1838,175297415,1,0,Woman,16,2,Rural
1839,175297414,1,0,Woman,77,2,Rural
1840,175297413,1,0,Woman,28,3,Rural
1841,175297412,1,0,Woman,33,3,Rural
1842,175297411,1,1,Man,31,4,Rural
1843,175297387,1,0,Woman,77,3,Rural
1844,175297386,2,1,Man,33,5,Rural
1845,175297228,2,0,Woman,57,2,Rural
1846,175297227,2,0,Woman,38,3,Rural
1847,175297226,2,0,Woman,48,3,Rural
1848,175297224,2,0,Woman,65,3,Rural
1849,175297223,2,0,Woman,30,3,Rural
1850,175297031,2,0,Woman,29,4,Rural
1851,175297030,2,1,Woman,19,11,Rural
1852,175297029,2,0,Woman,26,4,Rural
1853,175297028,1,0,Woman,61,2,Rural
1854,175297027,1,0,Woman,40,6,Rural
1855,175294608,3,1,Man,24,7,Rural
1856,175294607,3,1,Woman,68,4,Rural
1857,175294605,2,0,Man,59,8,Rural
1858,175294602,3,1,Man,61,3,Rural
1859,175294600,1,0,Woman,72,1,Rural
1860,175294597,3,1,Woman,44,5,Rural
1861,175293839,1,0,Woman,33,8,Rural
1862,175293837,2,1,Woman,30,6,Rural
1863,175293836,2,0,Woman,44,5,Rural
1864,175293835,2,0,Woman,83,2,Rural
1865,175293834,2,1,Woman,23,4,Rural
1866,175293741,1,0,Man,69,3,Rural
1867,175293740,2,1,Man,30,4,Rural
1868,175293739,1,1,Woman,49,4,Rural
1869,175293738,1,1,Woman,51,3,Rural
1870,175293737,1,0,Woman,58,6,Rural
1871,175293736,1,0,Woman,32,12,Rural
1872,175293172,1,0,Woman,57,5,Rural
1873,175293171,1,1,Woman,74,3,Rural
1874,175293169,2,0,Woman,45,4,Rural
1875,175293168,2,0,Woman,22,3,Rural
1876,175293166,1,0,Woman,59,10,Rural
1877,175293164,1,0,Woman,69,1,Rural
1878,175293163,2,0,Woman,48,3,Rural
1879,175293160,1,1,Man,32,4,Rural
1880,175293159,2,0,Woman,46,4,Rural
1881,175293158,1,0,Woman,81,2,Rural
1882,175293152,1,0,Woman,43,6,Rural
1883,175293151,1,0,Man,72,3,Rural
1884,175293150,2,1,Woman,53,5,Rural
1885,175293149,1,0,Woman,41,9,Rural
1886,175293147,2,1,Woman,50,7,Rural
1887,175292922,1,0,Man,71,5,Rural
1888,175292919,1,0,Woman,23,5,Rural
1889,175292917,1,0,Woman,60,3,Rural
1890,175292916,1,0,Woman,43,2,Rural
1891,175292912,1,0,Man,64,4,Rural
1892,175292891,1,2,Woman,63,1,Rural
1893,175292890,1,0,Woman,26,3,Rural
1894,175292889,1,0,Woman,60,5,Rural
1895,175292887,1,0,Woman,77,2,Rural
1896,175292886,1,0,Woman,50,4,Rural
1897,175292881,2,0,Woman,27,3,Rural
1898,175292880,1,0,Woman,20,5,Rural
1899,175292879,1,0,Woman,24,4,Rural
1900,175292878,1,1,Woman,31,11,Rural
1901,175292877,1,1,Woman,28,4,Rural
1902,175292676,2,0,Woman,47,3,Rural
1903,175292675,1,1,Man,65,2,Rural
1904,175292674,1,0,Man,36,2,Rural
1905,175292673,2,0,Man,58,4,Rural
1906,175292384,3,0,Woman,40,7,Urban
1907,175292380,2,2,Woman,40,9,Urban
1908,175292376,3,0,Woman,44,8,Urban
1909,175292372,2,0,Woman,64,5,Urban
1910,175292371,1,0,Woman,48,15,Urban
1911,175292040,2,2,Woman,41,10,Urban
1912,175292038,2,2,Woman,20,11,Urban
1913,175292037,2,1,Woman,42,3,Urban
1914,175292035,2,1,Woman,31,8,Urban
1915,175292034,2,1,Woman,51,6,Urban
1916,175291580,3,1,Woman,66,2,Urban
1917,175291579,2,1,Man,32,2,Urban
1918,175291574,1,1,Man,30,5,Urban
1919,175291573,3,1,Woman,34,2,Urban
1920,175291571,3,2,Woman,27,2,Urban
1921,175291570,2,2,Woman,45,7,Urban
1922,175291505,2,1,Man,49,4,Rural
1923,175291504,2,1,Man,40,3,Rural
1924,175291503,2,0,Woman,40,9,Rural
1925,175291502,2,0,Woman,41,5,Rural
1926,175290828,1,1,Woman,40,3,Rural
1927,175290827,1,0,Man,66,2,Rural
1928,175290822,1,0,Woman,50,5,Rural
1929,175290819,1,0,Woman,53,3,Rural
1930,175290809,2,0,Man,54,4,Rural
1931,175290699,1,1,Man,25,3,Rural
1932,175288176,1,0,Woman,45,6,Urban
1933,175288174,1,0,Woman,33,6,Urban
1934,175288172,1,0,Man,82,2,Urban
1935,175288168,1,1,Woman,38,3,Urban
1936,175288166,1,0,Man,32,5,Urban
1937,175288164,1,0,Woman,31,7,Urban
1938,175288161,1,1,Man,18,4,Urban
1939,175288158,1,0,Woman,26,3,Urban
1940,175288154,1,0,Man,22,8,Urban
1941,175288153,2,0,Woman,15,5,Urban
1942,175286704,1,2,Woman,40,5,Rural
1943,175286703,2,1,Woman,21,6,Rural
1944,175286701,3,1,Woman,44,6,Rural
1945,175286693,3,0,Woman,38,5,Urban
1946,175286692,1,0,Man,27,4,Urban
1947,175286691,2,1,Woman,25,5,Rural
1948,175286689,1,0,Man,50,5,Rural
1949,175286688,3,1,Woman,30,6,Rural
1950,175286686,1,0,Woman,37,4,Rural
1951,175286685,1,0,Woman,38,4,Rural
1952,175286592,2,1,Woman,25,8,Rural
1953,175286590,2,1,Woman,50,2,Rural
1954,175286588,2,1,Man,46,8,Rural
1955,175286248,2,0,Woman,53,6,Rural
1956,175286246,1,1,Woman,29,4,Rural
1957,175286236,2,0,Woman,38,3,Rural
1958,175286233,2,0,Woman,59,7,Rural
1959,175286231,2,1,Woman,19,2,Rural
1960,175284441,3,0,Woman,41,5,Rural
1961,175284430,3,1,Woman,42,9,Rural
1962,175284419,3,1,Man,30,5,Rural
1963,175284390,2,1,Man,58,5,Rural
1964,175284378,3,1,Man,38,7,Rural
1965,175284291,2,0,Woman,43,4,Rural
1966,175284290,3,0,Woman,58,4,Rural
1967,175284288,2,0,Man,69,4,Rural
1968,175284286,2,0,Man,42,7,Rural
1969,175284284,2,0,Man,74,10,Rural
1970,175284072,2,1,Man,22,6,Urban
1971,175284069,1,1,Man,31,3,Urban
1972,175284067,1,0,Man,39,3,Urban
1973,175284065,1,0,Woman,44,4,Urban
1974,175283893,2,1,Woman,26,3,Rural
1975,175283889,2,0,Woman,27,3,Rural
1976,175283885,2,0,Woman,48,7,Rural
1977,175283883,2,0,Woman,40,7,Rural
1978,175283880,1,0,Man,68,3,Rural
1979,175283642,2,0,Man,71,1,Rural
1980,175283640,1,1,Woman,21,3,Rural
1981,175283637,2,0,Woman,31,3,Rural
1982,175283633,2,0,Woman,85,3,Rural
1983,175283630,2,0,Woman,57,8,Rural
1984,175283525,1,1,Woman,30,2,Rural
1985,175283521,1,1,Woman,17,2,Urban
1986,175283519,1,0,Woman,58,2,Urban
1987,175283518,1,0,Woman,36,2,Urban
1988,175283515,1,1,Man,30,2,Urban
1989,175283513,1,2,Woman,52,3,Rural
1990,175283512,1,0,Woman,68,4,Rural
1991,175283510,2,2,Woman,35,5,Urban
1992,175283507,2,2,Woman,23,3,Urban
1993,175283504,2,0,Woman,80,4,Rural
1994,175283502,2,0,Woman,26,4,Rural
1995,175283501,1,0,Woman,39,5,Urban
1996,175283500,1,0,Woman,50,7,Urban
1997,175283497,2,0,Woman,31,5,Urban
1998,175283494,1,1,Man,49,4,Urban
1999,175283438,1,0,Woman,46,3,Rural
2000,175283435,1,1,Woman,39,5,Rural
2001,175283432,1,1,Woman,28,6,Rural
2002,175281504,2,1,Woman,30,3,Rural
2003,175281503,2,1,Woman,54,3,Rural
2004,175281501,2,0,Man,58,5,Rural
2005,175278250,2,0,Woman,43,3,Urban
2006,175278249,2,0,Woman,81,3,Urban
2007,175278247,2,0,Woman,70,5,Urban
2008,175278246,1,0,Man,63,6,Urban
2009,175278245,2,0,Woman,50,7,Urban
2010,175276339,2,1,Woman,39,6,Urban
2011,175276336,2,1,Woman,28,5,Urban
2012,175276334,2,0,Man,47,4,Urban
2013,175276332,1,0,Woman,35,5,Urban
2014,175276328,3,1,Woman,46,7,Urban
2015,175265902,1,1,Woman,59,3,Urban
2016,175265901,2,0,Man,70,2,Urban
2017,175265900,1,1,Woman,19,4,Urban
2018,175265539,1,1,Woman,27,7,Rural
2019,175265532,2,1,Woman,52,9,Rural
2020,175265524,1,1,Woman,48,7,Rural
2021,175262618,1,1,Man,25,3,Rural
2022,175262614,1,0,Woman,30,4,Rural
2023,175262611,1,1,Man,42,2,Rural
2024,175262312,3,1,Woman,55,1,Rural
2025,175260769,2,0,Woman,37,6,Rural
