,_id,CARI_YN,mig_categ,CARI
2225,175137719,0,1,2
2226,175137716,0,1,2
2227,175137713,0,0,2
2228,175137595,0,1,1
2229,175137594,0,1,1
2230,175137588,0,1,1
2231,175137336,0,1,1
2232,175137331,0,0,1
2233,175137326,0,0,2
2234,175136278,0,0,1
2235,175136276,0,0,2
2236,175136274,0,0,1
2237,175136273,0,0,2
2238,175136268,0,0,1
2239,175136265,0,1,2
2240,175136197,0,0,2
2241,175136193,1,0,3
2242,175136189,0,0,1
2243,175136186,0,0,2
2244,175136182,0,0,2
2245,175136176,0,0,1
2246,175136157,0,0,1
2247,175136154,0,1,1
2248,175136151,0,0,2
2249,175136149,0,1,2
2250,175136147,0,0,2
2251,175136142,0,1,1
2252,175135933,0,1,2
2253,175135929,0,0,2
2254,175135926,0,0,2
2255,175135923,0,0,2
2256,175135920,0,3,1
2257,175135918,0,0,2
2258,175135917,0,1,1
2259,175135916,0,1,2
2260,175135913,0,0,1
2261,175135910,0,1,2
2262,175135891,1,1,3
2263,175135890,1,0,3
2264,175135886,1,0,3
2265,175135880,1,0,4
2266,175135878,1,0,3
2267,175135875,0,0,1
2268,175135644,0,0,1
2269,175135640,0,1,2
2270,175135637,0,0,1
2271,175135634,0,1,1
2272,175135633,0,1,1
2273,175135631,0,1,2
2274,175133663,0,1,2
2275,175133642,0,0,2
2276,175133638,0,1,1
2277,175133217,0,0,2
2278,175133206,0,0,2
2279,175133189,0,0,2
2280,175133182,0,0,2
2281,175132859,0,1,2
2282,175132855,0,0,2
2283,175132845,0,0,1
2284,175132839,0,0,2
2285,175132830,0,0,2
2286,175132765,0,0,1
2287,175132760,0,0,2
2288,175132753,0,0,2
2289,175132751,0,0,1
2290,175132685,0,0,1
2291,175132683,0,1,2
2292,175132682,0,,1
2293,175132633,0,1,2
2294,175132630,0,0,1
2295,175132628,0,1,2
2296,175132572,0,1,2
2297,175132568,0,0,2
2298,175132558,0,1,1
2299,175132549,0,1,2
2300,175132328,0,0,1
2301,175132321,0,1,1
2302,175132315,0,,1
2303,175132299,0,0,2
2304,175131640,0,0,2
2305,175131637,0,3,2
2306,175131635,0,1,1
2307,175131633,0,0,1
2308,175131630,1,0,3
2309,175128153,0,0,1
2310,175128151,0,0,2
2311,175128150,0,0,2
2312,175128034,0,0,2
2313,175128033,0,1,1
2314,175128032,0,1,2
2315,175127610,0,0,2
2316,175127596,0,0,2
2317,175127514,0,0,2
2318,175127496,1,,3
2319,175127459,0,0,2
2320,175127429,0,1,2
2321,175127416,1,0,3
2322,175127393,1,,3
2323,175127335,1,0,4
2324,175127311,1,1,3
2325,175127303,0,3,2
2326,175127285,0,1,2
2327,175124751,0,1,1
2328,175124746,0,0,2
2329,175124738,0,0,1
2330,175124731,0,0,2
2331,175124729,0,1,2
2332,175124361,0,1,2
2333,175124359,0,0,1
2334,175124358,0,1,2
2335,175124356,0,0,2
2336,175124354,0,0,2
2337,175124045,0,0,1
2338,175124040,0,1,2
2339,175124034,0,1,1
2340,175124032,0,0,2
2341,175124029,0,0,2
2342,175124025,0,1,1
2343,175123946,0,0,1
2344,175123886,1,0,3
2345,175123849,0,2,2
2346,175123807,0,0,1
2347,175123578,0,0,2
2348,175123577,0,0,2
2349,175123572,0,0,2
2350,175123568,0,0,2
2351,175123563,0,0,2
2352,175123559,1,1,3
2353,175123556,0,0,1
2354,175123552,0,0,1
2355,175123547,0,0,1
2356,175123544,0,0,1
2357,175123277,0,1,1
2358,175123274,0,0,2
2359,175123266,0,1,1
2360,175123259,0,3,1
2361,175123013,0,0,1
2362,175123012,0,0,1
2363,175123010,0,0,1
2364,175123009,0,1,2
2365,175123007,0,1,1
2366,175122639,0,1,1
2367,175122636,0,1,1
2368,175122633,0,0,1
2369,175122629,0,0,1
2370,175122622,0,0,1
2371,175120623,0,1,2
2372,175120619,0,1,2
2373,175120615,0,1,2
2374,175119921,0,0,1
2375,175119904,0,0,1
2376,175119899,0,1,1
2377,175119893,0,0,1
2378,175119892,0,1,1
2379,175119885,0,0,1
2380,175111372,0,1,2
2381,175111344,0,0,1
2382,175111341,0,1,1
2383,175111328,0,1,1
2384,175111327,0,1,1
2385,175111321,0,1,2
2386,175111318,0,1,1
2387,175111316,0,1,2
2388,175111311,0,2,1
2389,175111309,0,1,1
2390,175111308,0,1,2
2391,175111303,0,1,1
2392,175111299,0,3,1
2393,175111296,0,0,2
2394,175111294,0,0,1
2395,175111288,0,1,2
2396,175111287,0,1,2
2397,175111286,0,1,2
2398,175111281,1,,3
2399,175111279,0,0,1
2400,175111255,0,1,2
2401,175111250,0,0,1
2402,175111249,0,0,1
2403,175111244,0,2,2
2404,175111241,0,1,1
2405,175110367,0,1,2
2406,175110365,0,0,2
2407,175110364,0,1,2
2408,175108097,1,0,3
2409,175108092,1,1,3
2410,175108086,1,0,3
2411,175108083,1,0,3
2412,175107909,0,0,2
2413,175107904,0,1,2
2414,175107550,0,3,2
2415,175107547,0,1,2
2416,175107545,0,1,2
2417,175107544,0,0,2
2418,175106783,0,1,1
2419,175106781,0,1,2
2420,175106778,0,0,2
2421,175106776,0,0,2
2422,175106775,0,1,2
2423,175105347,0,1,2
2424,175105341,0,1,1
2425,175105326,0,0,2
2426,175105087,0,1,2
2427,175105081,0,1,2
2428,175105075,0,0,2
2429,175104259,0,0,1
2430,175104256,0,0,2
2431,175104235,0,3,1
2432,175103947,0,0,1
2433,175103946,0,0,2
2434,175103812,0,1,2
2435,175103805,0,1,1
2436,175103802,0,0,1
2437,175101963,1,3,3
2438,175100549,0,3,2
2439,175100536,0,3,1
2440,175100526,0,3,1
2441,175100515,0,0,2
2442,175100503,0,1,1
2443,175100495,0,3,1
2444,175100486,0,2,1
2445,175100472,0,1,2
2446,175100464,0,3,1
2447,175100446,0,1,1
2448,175100418,0,3,1
2449,175094656,0,0,2
2450,175094648,0,0,2
2451,175094640,0,1,2
2452,175094463,0,0,1
2453,175094460,0,0,2
2454,175094455,0,0,2
2455,175094451,0,0,2
2456,175094442,0,0,2
2457,175094436,0,0,1
2458,175094427,0,1,2
2459,175094397,0,2,2
2460,175094355,1,1,3
2461,175094342,0,1,2
2462,175094152,0,0,1
2463,175094136,0,1,1
2464,175091920,0,0,2
2465,175091916,0,0,2
2466,175091910,0,0,2
2467,175091639,0,0,1
2468,175091631,0,0,2
2469,175091095,0,0,1
2470,175091092,0,0,2
2471,175091087,0,,1
2472,175090210,0,0,1
2473,175090198,0,1,1
2474,175089547,0,0,2
2475,175089540,0,1,1
2476,175089530,0,1,2
2477,175087105,0,0,1
2478,175087097,0,0,1
2479,175086357,0,1,1
2480,175086334,0,1,1
2481,175086312,0,1,2
2482,175086265,0,0,1
2483,175086122,0,0,1
2484,175086106,0,1,2
2485,175086089,0,1,1
2486,175086054,0,1,1
2487,175086043,0,0,2
2488,175086020,0,1,1
2489,175083625,0,1,2
2490,175083337,0,2,1
2491,175082369,0,1,2
2492,175082364,0,1,2
2493,175082359,0,1,2
2494,175082351,0,1,2
2495,175082348,0,2,2
2496,175077366,0,1,2
2497,175440603,0,0,1
2498,174954885,0,0,2
2499,174954876,0,1,1
2500,174954870,0,0,2
2501,174954865,0,1,2
2502,174954861,0,0,2
2503,174954858,0,0,1
2504,174954853,0,0,1
2505,174954847,1,2,3
2506,174945517,0,0,1
2507,174945511,0,0,1
2508,174945503,0,2,2
2509,174945497,0,1,1
2510,174945486,0,0,1
2511,174937787,0,0,2
2512,174937783,0,1,1
2513,174937782,0,0,2
2514,174937781,0,0,1
2515,174937780,0,0,1
2516,174937778,0,1,1
2517,174937777,0,0,2
2518,174937776,0,1,2
2519,174937773,0,1,2
2520,174937771,0,1,1
2521,174937770,0,0,1
2522,174937769,0,1,1
2523,174937766,0,1,1
2524,174937125,0,0,1
2525,174937123,0,0,2
2526,174937122,0,1,2
2527,174937121,0,1,1
2528,174937119,0,0,2
2529,174937117,0,0,1
2530,174937114,0,1,2
2531,174933878,0,1,1
2532,174933876,0,1,1
2533,174933875,0,0,2
2534,174933873,0,1,1
2535,174933871,0,0,1
2536,174932855,0,0,2
2537,174932852,0,0,1
2538,174932850,0,0,2
2539,174932848,0,0,2
2540,174932847,0,0,2
2541,174932554,0,0,1
2542,174932552,0,0,1
2543,174932550,0,1,1
2544,174932548,0,1,2
2545,174932546,0,1,1
2546,174932508,0,0,2
2547,174932502,1,1,3
2548,174932498,0,0,2
2549,174932496,0,1,2
2550,174932495,0,1,2
2551,174932320,0,0,2
2552,174932316,0,0,2
2553,174932313,0,0,2
2554,174932312,0,0,2
2555,174932197,0,2,1
2556,174932196,0,2,1
2557,174932194,0,1,1
2558,174932192,0,1,1
2559,174932187,0,1,2
2560,174929777,0,1,2
2561,174929772,0,0,1
2562,174929769,0,0,1
2563,174929766,0,0,2
2564,174929763,1,0,3
2565,174929519,0,0,2
2566,174929515,0,0,2
2567,174929488,0,0,1
2568,174929486,0,0,1
2569,174929482,0,0,2
2570,174929407,0,1,1
2571,174929405,0,0,1
2572,174929403,0,0,1
2573,174929401,0,,2
2574,174929399,0,1,1
2575,174929362,0,3,1
2576,174929361,0,1,2
2577,174929358,0,0,1
2578,174929357,0,1,2
2579,174928634,0,0,2
2580,174928633,0,0,2
2581,174928384,0,3,1
2582,174928383,0,1,2
2583,174928381,0,0,2
2584,174928380,0,1,2
2585,174928378,0,1,2
2586,174927484,0,0,2
2587,174927481,0,0,1
2588,174927479,0,0,2
2589,174927476,0,1,1
2590,174927474,0,0,1
2591,174926806,0,0,1
2592,174926634,0,0,1
2593,174926614,0,0,2
2594,174926613,0,0,2
2595,174926612,0,1,1
2596,174926610,0,0,1
2597,174926609,0,0,1
2598,174926566,0,0,1
2599,174925719,0,0,1
2600,174925495,0,1,2
2601,174925491,1,0,3
2602,174925489,0,1,1
2603,174925488,0,1,1
2604,174925486,0,1,2
2605,174925484,0,0,1
2606,174925469,0,0,1
2607,174925468,0,0,1
2608,174925466,0,1,2
2609,174925464,0,0,1
2610,174925462,0,0,1
2611,174925388,0,0,1
2612,174925210,0,1,1
2613,174925081,0,0,2
2614,174925052,0,1,1
2615,174925010,0,0,1
2616,174925002,0,0,1
2617,174924982,1,1,3
2618,174924943,0,0,1
2619,174924852,0,0,1
2620,174924813,0,3,1
2621,174924779,0,0,1
2622,174924765,0,0,2
2623,174924733,0,0,1
2624,174924689,1,1,3
2625,174924668,0,1,1
2626,174924598,0,0,1
2627,174924571,0,0,2
2628,174924547,0,1,2
2629,174924502,0,0,1
2630,174924440,0,0,2
2631,174924369,0,1,2
2632,174924345,0,0,1
2633,174924300,0,1,1
2634,174924268,0,1,1
2635,174924238,0,1,1
2636,174924222,0,0,1
2637,174924188,0,1,1
2638,174924160,0,0,1
2639,174923942,0,1,1
2640,174923922,0,1,2
2641,174923800,0,0,2
2642,174923694,0,1,2
2643,174923693,0,1,2
2644,174923619,0,0,2
2645,174923618,0,0,2
2646,174923616,0,0,2
2647,174923614,0,0,1
2648,174923577,0,0,2
2649,174923575,0,0,2
2650,174923573,0,1,2
2651,174923494,0,0,1
2652,174923490,0,1,2
2653,174923488,0,0,1
2654,174923481,0,0,1
2655,174923457,0,1,1
2656,174923455,0,1,2
2657,174923436,0,1,2
2658,174923420,0,0,2
2659,174923419,0,0,1
2660,174923418,0,0,1
2661,174923302,0,1,2
2662,174923153,0,0,1
2663,174923080,0,1,1
2664,174922570,0,1,1
2665,174922146,0,0,1
2666,174921327,0,1,1
2667,174921102,1,,3
2668,174921100,0,0,2
2669,174921099,0,0,2
2670,174921098,1,1,3
2671,174921096,1,0,3
2672,174921026,0,0,2
2673,174921023,0,0,1
2674,174921022,0,0,1
2675,174921021,0,1,2
2676,174921020,0,0,2
2677,174921018,0,1,2
2678,174920912,0,0,2
2679,174920910,0,0,2
2680,174920909,0,0,2
2681,174920908,0,0,2
2682,174920906,0,0,1
2683,174920877,0,2,2
2684,174920875,0,0,1
2685,174920868,0,0,1
2686,174920867,0,0,1
2687,174920865,0,1,2
2688,174920864,0,0,2
2689,174920862,0,0,1
2690,174920782,0,,1
2691,174920781,0,0,2
2692,174920780,0,1,2
2693,174920779,0,0,1
2694,174920778,0,1,2
2695,174920777,0,1,2
2696,174920387,0,0,1
2697,174919794,0,1,2
2698,174919790,0,1,2
2699,174919788,0,0,2
2700,174919780,0,0,1
2701,174919777,0,0,2
2702,174919534,0,1,1
2703,174919255,0,1,1
2704,174919252,0,1,1
2705,174919250,0,3,2
2706,174919248,0,0,1
2707,174919247,0,1,2
2708,174919245,0,1,2
2709,174919235,0,0,2
2710,174919234,0,0,2
2711,174919233,0,0,1
2712,174919232,0,0,2
2713,174919231,0,3,2
2714,174919229,0,0,2
2715,174918932,0,0,2
2716,174918930,0,0,2
2717,174918929,0,0,2
2718,174918928,1,0,3
2719,174918926,1,0,3
2720,174918925,0,0,2
2721,174918924,0,0,2
2722,174918583,0,0,1
2723,174918148,0,0,1
2724,174918146,0,0,2
2725,174918142,0,1,2
2726,174918138,0,0,2
2727,174917322,1,0,3
2728,174917318,1,0,3
2729,174917311,1,0,3
2730,174917307,1,0,3
2731,174917301,0,0,2
2732,174917183,0,0,2
2733,174917175,0,1,2
2734,174917169,0,1,2
2735,174917165,0,1,2
2736,174917160,0,1,2
2737,174916887,0,3,1
2738,174916528,0,0,2
2739,174916523,0,0,2
2740,174916520,0,0,2
2741,174916515,0,0,2
2742,174916513,0,1,2
2743,174916511,0,0,2
2744,174916508,0,1,1
2745,174916501,0,0,2
2746,174916498,0,0,2
2747,174916494,0,0,2
2748,174916492,0,1,2
2749,174916489,0,0,2
2750,174916484,0,0,2
2751,174916480,0,0,1
2752,174916477,0,0,2
2753,174916472,1,1,3
2754,174916470,1,0,3
2755,174916467,0,1,1
2756,174916345,0,1,1
2757,174916343,0,1,1
2758,174916339,0,0,1
2759,174916332,0,1,1
2760,174915914,0,0,1
2761,174915575,0,0,1
2762,174915246,0,0,1
2763,174915244,0,0,1
2764,174915242,0,0,1
2765,174915241,0,0,2
2766,174915240,0,0,1
2767,174915228,1,1,3
2768,174915116,0,0,1
2769,174915084,0,0,2
2770,174915033,0,,2
2771,174914958,0,0,2
2772,174914781,1,0,3
2773,174914306,0,0,2
2774,174914304,0,1,1
2775,174914303,0,0,1
2776,174914300,0,0,1
2777,174914296,0,0,1
2778,174914276,0,0,1
2779,174914273,0,0,2
2780,174914270,0,0,2
2781,174914269,0,0,1
2782,174914265,0,0,2
2783,174914226,0,0,1
2784,174914225,0,0,1
2785,174914224,0,1,1
2786,174914222,0,0,1
2787,174914207,0,1,1
2788,174914206,0,2,1
2789,174914205,0,1,1
2790,174914203,0,1,2
2791,174914202,0,1,2
2792,174913660,0,1,1
2793,174913140,0,0,2
2794,174913137,0,0,1
2795,174913135,0,0,1
2796,174913132,0,0,1
2797,174913129,0,1,1
2798,174913124,0,0,2
2799,174913120,0,0,2
2800,174911904,0,0,2
2801,174911900,1,1,3
2802,174911893,0,0,2
2803,174911848,0,0,2
2804,174911843,0,1,1
2805,174911838,0,0,2
2806,174911707,0,0,2
2807,174911704,0,0,2
2808,174911701,0,1,2
2809,174911695,0,0,2
2810,174911667,0,0,2
2811,174911666,0,1,2
2812,174911665,0,0,2
2813,174911662,0,1,1
2814,174911650,0,1,2
2815,174911624,0,0,2
2816,174911621,0,1,2
2817,174911616,0,1,2
2818,174911586,0,1,1
2819,174911582,1,0,3
2820,174911580,0,0,1
2821,174911566,0,0,1
2822,174911503,0,0,2
2823,174911437,0,0,2
2824,174909281,0,1,2
2825,174909278,0,1,2
2826,174909276,0,0,2
2827,174909273,1,0,3
2828,174909270,0,0,1
2829,174908722,0,0,1
2830,174908719,0,0,1
2831,174908711,0,0,1
2832,174908706,0,0,1
2833,174906837,0,1,2
2834,174906749,0,0,2
2835,174906714,0,1,1
2836,174906677,0,1,2
2837,174905180,0,2,1
2838,174905147,0,1,1
2839,174905135,0,1,1
2840,174905119,1,0,3
2841,174905114,0,0,1
2842,174905108,0,0,2
2843,174905106,0,1,1
2844,174905100,0,0,2
2845,174905096,0,0,1
2846,174905094,0,0,2
2847,174904849,0,0,1
2848,174904846,0,0,2
2849,174904838,0,0,2
2850,174904831,0,0,1
2851,174904821,0,0,2
2852,174904760,0,0,1
2853,174904755,0,0,2
2854,174904747,0,0,2
2855,174904742,0,0,2
2856,174904733,0,1,2
2857,174904212,0,0,1
2858,174904208,0,0,2
2859,174904166,0,1,1
2860,174904163,0,1,1
2861,174904068,0,0,2
2862,174904064,0,1,2
2863,174904063,0,0,2
2864,174904061,0,0,2
2865,174904044,0,0,2
2866,174904041,0,1,1
2867,174904038,0,0,2
2868,174903981,0,1,2
2869,174903977,0,0,1
2870,174903975,0,0,2
2871,174903974,0,1,1
2872,174903973,1,1,3
2873,174903972,0,0,2
2874,174903971,0,1,2
2875,174903970,0,2,2
2876,174903968,1,2,3
2877,174903863,0,1,1
2878,174903860,0,1,1
2879,174903859,0,0,1
2880,174903855,0,1,1
2881,174903853,0,0,1
2882,174903852,0,3,2
2883,174903753,1,0,3
2884,174903751,1,1,3
2885,174903749,1,1,3
2886,174903747,1,0,3
2887,174901600,0,1,2
2888,174901595,0,1,2
2889,174901589,0,1,2
2890,174901583,0,1,2
2891,174901577,0,1,2
2892,174901570,0,1,1
2893,174901567,0,1,2
2894,174901560,0,1,2
2895,174901556,0,0,2
2896,174901548,0,2,1
2897,174901542,0,1,2
2898,174901537,0,1,2
2899,174901529,0,1,1
2900,174901525,0,1,2
2901,174898982,0,1,1
2902,174898971,0,1,2
2903,174898962,0,0,2
2904,174898944,0,1,2
2905,174898881,0,1,1
2906,174897956,1,0,3
2907,174897952,0,1,2
2908,174897663,0,1,2
2909,174897658,0,1,2
2910,174897618,0,1,1
2911,174897224,0,0,2
2912,174897216,0,2,2
2913,174897210,0,1,2
2914,174897205,0,2,2
2915,174897200,0,1,2
2916,174897197,0,1,2
2917,174897024,0,1,2
2918,174897020,0,1,2
2919,174897016,0,0,2
2920,174897011,0,1,2
2921,174897008,0,1,1
2922,174897007,0,0,2
2923,174896997,0,1,2
2924,174896774,0,1,2
2925,174896772,0,1,2
2926,174896768,1,1,3
2927,174896583,0,1,2
2928,174896580,0,0,1
2929,174896576,0,1,2
2930,174896572,0,0,2
2931,174896565,0,0,2
2932,174896562,0,0,2
2933,174896255,0,0,1
2934,174896250,0,0,2
2935,174896237,0,0,1
2936,174895929,0,1,2
2937,174895927,0,1,2
2938,174895830,0,0,2
2939,174895828,1,0,3
2940,174895825,1,0,3
2941,174894682,0,0,1
2942,174894679,0,0,2
2943,174894677,0,1,2
2944,174894676,0,0,1
2945,174894674,0,1,2
2946,174894665,0,0,1
2947,174894657,0,1,2
2948,174894656,0,0,2
2949,174894655,0,0,2
2950,174894654,0,0,1
2951,174894651,0,0,1
2952,174894647,0,1,1
2953,174894602,0,0,2
2954,174894597,0,0,2
2955,174894593,0,0,2
2956,174894588,0,1,1
2957,174894537,0,1,2
2958,174894536,0,0,2
2959,174894534,0,1,2
2960,174894529,0,1,1
2961,174894516,0,1,1
2962,174894515,0,1,2
2963,174894511,0,0,2
2964,174894510,0,0,2
2965,174894507,0,1,1
2966,174894505,0,0,1
2967,174894504,0,0,2
2968,174894502,0,0,2
2969,174894468,0,0,1
2970,174894467,0,0,1
2971,174894461,0,0,2
2972,174894158,0,1,2
2973,174894152,0,3,2
2974,174894147,0,0,1
2975,174894108,0,0,1
2976,174894098,0,0,2
2977,174890991,0,1,1
2978,174890988,0,0,2
2979,174890987,0,0,1
2980,174890983,0,1,2
2981,174890980,0,1,2
2982,174890977,0,1,1
2983,174890973,0,3,1
2984,174890969,0,2,2
2985,174890964,0,2,1
2986,174890960,0,0,2
2987,174890958,0,0,2
2988,174890954,0,0,1
2989,174890952,0,0,1
2990,174890947,0,0,1
2991,174890943,0,0,2
2992,174890939,0,1,2
2993,174890934,0,3,2
2994,174890931,0,1,1
2995,174889156,0,2,1
2996,174888098,0,0,2
2997,174888094,0,0,2
2998,174888092,0,2,2
2999,174888089,0,1,1
3000,174873610,0,3,1
3001,174861245,0,0,1
3002,174861240,0,1,2
3003,174861234,0,1,2
3004,174861228,0,1,2
3005,174860593,0,0,1
3006,174851917,0,2,2
3007,174851913,0,3,2
3008,174851903,0,0,2
3009,174851899,0,1,2
3010,174851895,0,1,1
3011,174848503,0,1,1
3012,174842494,0,1,1
3013,174838547,0,1,1
3014,174838544,0,0,1
3015,174838464,0,1,2
3016,174835349,0,2,2
3017,174833704,0,2,1
3018,174833699,0,1,1
3019,174832118,0,0,2
3020,174826773,0,1,2
3021,175692028,0,0,1
3022,174715808,0,0,2
3023,174708317,0,0,1
3024,174705412,0,1,1
3025,174705409,0,1,1
3026,174705406,0,1,1
3027,174705288,0,1,2
3028,174704827,1,1,3
3029,174700550,1,1,3
3030,174698410,0,0,2
3031,174695594,0,0,2
3032,174693891,0,0,2
3033,174692401,1,0,3
3034,174690317,0,1,1
3035,174689092,0,2,2
3036,174686010,0,2,2
3037,174682667,0,2,2
3038,174681475,0,0,2
3039,174681469,0,1,1
3040,174681464,0,0,1
3041,174681462,1,1,3
3042,174681458,1,0,3
3043,174681453,1,0,3
3044,174676015,0,1,2
3045,174674867,0,0,2
3046,174674864,0,1,2
3047,174674863,0,1,2
3048,174674861,0,0,2
3049,174673514,0,0,2
3050,174673508,0,1,1
3051,174673503,0,1,1
3052,174673499,0,0,1
3053,174673496,0,0,2
3054,174667812,0,1,1
3055,174667798,0,0,2
3056,174667794,0,1,2
3057,174667790,0,0,2
3058,174667787,0,1,2
3059,174659921,0,0,2
3060,174659920,0,0,1
3061,174659918,0,0,2
3062,174659915,0,0,2
3063,174658316,0,0,1
3064,174658312,1,1,3
3065,174658309,0,1,2
3066,174658306,0,1,2
3067,174658302,0,1,2
3068,174658299,0,2,2
3069,174658296,1,0,3
3070,174658294,0,1,2
3071,174657541,0,,1
3072,174657540,0,1,1
3073,174657539,0,0,1
3074,174657538,0,,1
3075,174657537,0,3,1
3076,174657536,0,3,2
3077,174657535,0,0,1
3078,174657414,0,0,1
3079,174657409,0,1,1
3080,174657406,0,1,1
3081,174657405,0,0,2
3082,174657404,0,0,1
3083,174657403,0,0,1
3084,174657402,0,1,1
3085,174657400,0,0,1
3086,174657399,0,0,1
3087,174656971,1,1,3
3088,174656969,0,0,2
3089,174656968,0,1,2
3090,174656967,0,0,2
3091,174656961,0,0,2
3092,174656959,0,1,2
3093,174656958,1,0,3
3094,174656957,1,0,3
3095,174656546,0,0,1
3096,174656544,1,1,3
3097,174656541,0,1,1
3098,174655744,0,0,1
3099,174655743,0,1,1
3100,174655741,0,0,1
3101,174655740,0,1,1
3102,174655697,0,0,2
3103,174655695,0,0,2
3104,174650649,0,1,1
3105,174650647,0,1,1
3106,174650644,0,0,1
3107,174650642,0,0,1
3108,174650640,0,0,1
3109,174650616,0,0,1
3110,174650614,0,0,1
3111,174650611,0,0,2
3112,174650609,0,0,1
3113,174650607,0,0,1
3114,174650594,0,0,1
3115,174650593,0,0,1
3116,174650592,0,0,1
3117,174650589,0,0,1
3118,174650587,0,0,1
3119,174650195,1,0,3
3120,174650193,0,0,1
3121,174650192,0,0,2
3122,174650188,0,0,2
3123,174650187,0,1,2
3124,174650186,0,3,2
3125,174648327,0,0,1
3126,174645582,0,3,1
3127,174645580,0,0,1
3128,174645578,0,0,1
3129,174645576,0,1,2
3130,174645575,0,3,2
3131,174645574,0,2,1
3132,174644318,0,0,1
3133,174644314,0,0,2
3134,174644235,0,0,1
3135,174644234,0,1,1
3136,174644233,0,1,2
3137,174644232,0,0,1
3138,174644231,0,0,2
3139,174644230,0,0,2
3140,174644228,0,0,1
3141,174644226,0,0,2
3142,174644225,0,0,1
3143,174644224,0,0,1
3144,174644223,0,0,1
3145,174644222,0,0,1
3146,174644221,0,0,1
3147,174644220,0,0,1
3148,174644218,0,1,1
3149,174637676,0,0,1
3150,174637672,0,3,2
3151,174637668,0,0,2
3152,174637569,0,0,1
3153,174637564,0,0,2
3154,174637560,0,0,2
3155,174637379,0,1,2
3156,174637376,0,1,2
3157,174637369,0,1,1
3158,174637074,0,2,2
3159,174637067,0,1,1
3160,174636974,0,1,1
3161,174636970,0,1,1
3162,174636967,0,1,1
3163,174636964,0,1,1
3164,174636745,0,0,1
3165,174636744,0,1,1
3166,174636742,0,0,2
3167,174636510,0,0,1
3168,174636507,0,3,1
3169,174631170,0,0,1
3170,174631161,0,,2
3171,174631152,0,0,2
3172,174631138,1,0,3
3173,174631128,0,3,2
3174,174631108,0,0,2
3175,174631080,0,0,2
3176,174631055,0,1,2
3177,174630976,0,1,2
3178,174630961,0,0,2
3179,174630939,0,0,2
3180,174630914,0,3,2
3181,174629824,1,0,3
3182,174629823,0,2,1
3183,174629821,0,1,1
3184,174629367,0,1,2
3185,174629364,0,0,1
3186,174629357,0,0,1
3187,174629150,0,0,2
3188,174629146,0,0,1
3189,174629143,0,1,1
3190,174628550,0,0,2
3191,174628515,0,0,2
3192,174628487,0,0,1
3193,174628462,0,,1
3194,174628219,0,1,2
3195,174628200,0,2,1
3196,174627297,0,1,2
3197,174627291,0,1,1
3198,174627285,0,1,1
3199,174627195,0,3,1
3200,174627189,0,1,1
3201,174627181,0,1,1
3202,174627038,0,0,1
3203,174627025,0,0,2
3204,174627014,0,0,1
3205,174626686,0,0,2
3206,174626678,0,1,1
3207,174626639,0,0,1
3208,174626635,0,0,1
3209,174626625,0,1,1
3210,174624813,0,0,2
3211,174624811,0,1,2
3212,174624809,0,0,2
3213,174622745,0,2,2
3214,174622743,0,0,1
3215,174622738,0,1,2
3216,174622736,0,1,2
3217,174622731,0,1,2
3218,174622730,0,0,2
3219,174622725,0,1,1
3220,174622724,0,0,2
3221,174622696,0,1,1
3222,174622691,0,0,1
3223,174622685,0,1,1
3224,174622682,0,1,1
3225,174622674,0,1,2
3226,174622670,0,2,2
3227,174622666,0,1,2
3228,174622661,0,1,2
3229,174622283,0,0,2
3230,174622267,0,0,1
3231,174622230,0,3,1
3232,174622218,0,1,2
3233,174621942,0,1,2
3234,174621935,0,0,1
3235,174621927,0,1,2
3236,174621563,0,0,1
3237,174621548,0,1,2
3238,174621534,0,3,2
3239,174621286,0,1,2
3240,174621280,0,0,2
3241,174621272,0,0,1
3242,174621269,0,0,1
3243,174621261,1,0,3
3244,174620826,0,0,1
3245,174620822,0,1,2
3246,174620820,0,1,2
3247,174620817,0,1,2
3248,174620534,0,1,2
3249,174620527,0,1,2
3250,174620523,0,1,2
3251,174620512,0,1,2
3252,174620506,0,0,1
3253,174620499,1,0,3
3254,174620407,0,1,2
3255,174620403,0,1,1
3256,174620395,0,3,1
3257,174620389,0,0,1
3258,174620384,0,0,1
3259,174620379,1,1,3
3260,174620376,0,2,2
3261,174620373,0,0,2
3262,174619849,0,0,1
3263,174619846,0,0,2
3264,174619843,0,0,2
3265,174619841,0,1,2
3266,174619839,0,2,1
3267,174619773,0,1,2
3268,174619769,0,1,1
3269,174618565,0,1,1
3270,174618559,0,1,1
3271,174618554,0,1,2
3272,174618549,0,1,1
3273,174618206,0,1,1
3274,174618195,0,1,1
3275,174618192,0,1,2
3276,174613391,0,1,2
3277,174613384,0,1,1
3278,174613377,0,0,2
3279,174611889,0,0,2
3280,174611886,0,0,2
3281,174611836,1,1,3
3282,174611559,0,2,2
3283,174611390,1,0,3
3284,174607143,0,1,2
3285,174607137,0,1,2
3286,174607131,0,1,2
3287,174607123,1,2,3
3288,174606653,0,0,2
3289,174606651,0,0,2
3290,174606389,0,1,2
3291,174606385,1,1,3
3292,174603389,0,1,1
3293,174599819,0,0,2
3294,174599815,0,0,2
3295,174597986,0,1,2
3296,174596088,0,0,2
3297,174596079,0,0,2
3298,174596075,0,1,2
3299,174596010,0,1,2
3300,174596002,0,1,2
